items,date,order_id,order_accepted,order_refused_reason,calories,price
['hamburger'],2022-05-21,14262,True,,600,5
"['iced tea', 'cheese burger']",2022-05-21,14263,True,,820,9
"['cheese burger', 'veggie combo', 'vegan combo']",2022-05-21,14264,True,,1905,27
"['cheese burger', 'veggie combo', 'veggie combo']",2022-05-21,14265,False,Total calories exceeds 2000,2150,27
['sweet potatoes'],2022-05-21,14266,True,,230,3
"['iced tea', 'veggie combo', 'veggie combo']",2022-05-21,14267,True,,1470,22
"['hamburger', 'iced tea', 'lemonade']",2022-05-21,14268,True,,760,9
"['vegan combo', 'veggie combo']",2022-05-21,14269,True,,1155,20
"['cheesy combo', 'vegan combo']",2022-05-21,14270,True,,1525,21
"['cheese burger', 'iced tea', 'vegan combo']",2022-05-21,14271,True,,1275,19
"['lemonade', 'iced tea']",2022-05-21,14272,True,,160,4
"['hamburger', 'cheese burger', 'lemonade', 'vegan combo']",2022-05-21,14273,True,,1895,24
['cheese burger'],2022-05-21,14274,True,,750,7
"['salad', 'veggie burger', 'cheesy combo']",2022-05-21,14275,True,,1485,21
"['iced tea', 'veggie burger', 'cheesy combo']",2022-05-21,14276,True,,1540,19
"['veggie burger', 'hamburger', 'cheese burger']",2022-05-21,14277,True,,1750,18
"['veggie burger', 'lemonade']",2022-05-21,14278,True,,490,8
"['veggie burger', 'hamburger', 'veggie combo']",2022-05-21,14279,True,,1700,21
"['lemonade', 'hamburger']",2022-05-21,14280,True,,690,7
"['hamburger', 'salad']",2022-05-21,14281,True,,615,9
"['sweet potatoes', 'vegan burger', 'hamburger', 'veggie combo']",2022-05-21,14282,True,,1880,24
"['iced tea', 'vegan burger']",2022-05-21,14283,True,,420,8
"['veggie burger', 'cheese burger']",2022-05-21,14284,True,,1150,13
"['salad', 'cheese burger', 'vegan combo']",2022-05-21,14285,True,,1220,21
"['veggie burger', 'cheesy combo', 'veggie combo']",2022-05-21,14286,False,Total calories exceeds 2000,2170,27
"['sweet potatoes', 'hamburger', 'cheesy combo']",2022-05-21,14287,True,,1900,19
"['sweet potatoes', 'vegan burger']",2022-05-21,14288,True,,580,9
"['lemonade', 'salad']",2022-05-21,14289,True,,105,6
"['iced tea', 'cheesy combo']",2022-05-21,14290,True,,1140,13
"['vegan combo', 'veggie combo']",2022-05-21,14291,True,,1155,20
"['iced tea', 'iced tea']",2022-05-21,14292,True,,140,4
['lemonade'],2022-05-21,14293,True,,90,2
['cheese burger'],2022-05-21,14294,True,,750,7
"['salad', 'vegan combo']",2022-05-21,14295,True,,470,14
"['sweet potatoes', 'vegan combo']",2022-05-21,14296,True,,685,13
"['vegan burger', 'vegan combo', 'cheesy combo']",2022-05-21,14297,True,,1875,27
"['hamburger', 'cheese burger', 'lemonade', 'cheesy combo']",2022-05-21,14298,False,Total calories exceeds 2000,2510,25
['salad'],2022-05-21,14299,True,,15,4
"['hamburger', 'cheese burger', 'veggie combo']",2022-05-21,14300,False,Total calories exceeds 2000,2050,22
"['salad', 'vegan combo']",2022-05-21,14301,True,,470,14
"['veggie burger', 'cheese burger', 'lemonade']",2022-05-21,14302,True,,1240,15
"['hamburger', 'vegan combo', 'vegan combo']",2022-05-21,14303,True,,1510,25
"['vegan combo', 'veggie combo']",2022-05-21,14304,True,,1155,20
"['sweet potatoes', 'veggie burger', 'sweet potatoes', 'vegan combo']",2022-05-21,14305,True,,1315,22
"['cheese burger', 'veggie combo']",2022-05-21,14306,True,,1450,17
['lemonade'],2022-05-21,14307,True,,90,2
['iced tea'],2022-05-21,14308,True,,70,2
"['cheese burger', 'cheesy combo', 'veggie combo']",2022-05-21,14309,False,Total calories exceeds 2000,2520,28
"['vegan combo', 'veggie combo']",2022-05-21,14310,True,,1155,20
"['salad', 'salad', 'sweet potatoes', 'veggie combo']",2022-05-21,14311,True,,960,21
"['cheesy combo', 'veggie combo']",2022-05-21,14312,True,,1770,21
"['cheesy combo', 'cheesy combo']",2022-05-21,14313,False,Total calories exceeds 2000,2140,22
['lemonade'],2022-05-21,14314,True,,90,2
"['veggie burger', 'cheesy combo', 'veggie combo']",2022-05-21,14315,False,Total calories exceeds 2000,2170,27
"['salad', 'cheesy combo', 'cheesy combo']",2022-05-21,14316,False,Total calories exceeds 2000,2155,26
"['lemonade', 'hamburger']",2022-05-21,14317,True,,690,7
['salad'],2022-05-21,14318,True,,15,4
"['cheese burger', 'vegan burger', 'vegan combo']",2022-05-21,14319,True,,1555,23
['veggie burger'],2022-05-21,14320,True,,400,6
"['salad', 'cheese burger', 'sweet potatoes']",2022-05-21,14321,True,,995,14
['lemonade'],2022-05-21,14322,True,,90,2
"['cheese burger', 'vegan combo']",2022-05-21,14323,True,,1205,17
"['vegan combo', 'vegan combo']",2022-05-21,14324,True,,910,20
"['veggie combo', 'cheesy combo']",2022-05-21,14325,True,,1770,21
"['veggie burger', 'cheesy combo']",2022-05-21,14326,True,,1470,17
"['vegan combo', 'cheesy combo']",2022-05-21,14327,True,,1525,21
"['cheese burger', 'veggie combo', 'vegan combo']",2022-05-21,14328,True,,1905,27
"['hamburger', 'vegan combo', 'cheesy combo']",2022-05-22,14329,False,Total calories exceeds 2000,2125,26
"['cheesy combo', 'cheesy combo']",2022-05-22,14330,False,Total calories exceeds 2000,2140,22
"['iced tea', 'iced tea']",2022-05-22,14331,True,,140,4
"['iced tea', 'vegan combo']",2022-05-22,14332,True,,525,12
"['veggie burger', 'iced tea', 'hamburger', 'veggie combo']",2022-05-22,14333,True,,1770,23
"['salad', 'vegan combo', 'veggie combo']",2022-05-22,14334,True,,1170,24
"['veggie burger', 'salad']",2022-05-22,14335,True,,415,10
"['cheese burger', 'cheesy combo']",2022-05-22,14336,True,,1820,18
"['hamburger', 'veggie combo', 'vegan combo']",2022-05-22,14337,True,,1755,25
"['veggie burger', 'iced tea', 'vegan burger', 'veggie combo']",2022-05-22,14338,True,,1520,24
"['vegan burger', 'cheesy combo']",2022-05-22,14339,True,,1420,17
"['vegan burger', 'hamburger']",2022-05-22,14340,True,,950,11
"['cheese burger', 'hamburger', 'salad', 'veggie combo']",2022-05-22,14341,False,Total calories exceeds 2000,2065,26
"['hamburger', 'sweet potatoes', 'cheesy combo']",2022-05-22,14342,True,,1900,19
"['cheese burger', 'veggie burger']",2022-05-22,14343,True,,1150,13
"['vegan burger', 'vegan burger']",2022-05-22,14344,True,,700,12
"['lemonade', 'salad', 'vegan combo']",2022-05-22,14345,True,,560,16
"['veggie burger', 'veggie combo', 'cheesy combo']",2022-05-22,14346,False,Total calories exceeds 2000,2170,27
"['vegan burger', 'vegan combo']",2022-05-22,14347,True,,805,16
"['lemonade', 'iced tea']",2022-05-22,14348,True,,160,4
"['veggie burger', 'hamburger', 'hamburger', 'veggie combo']",2022-05-22,14349,False,Total calories exceeds 2000,2300,26
"['veggie burger', 'salad', 'salad', 'vegan combo']",2022-05-22,14350,True,,885,24
"['cheese burger', 'lemonade', 'veggie combo']",2022-05-22,14351,True,,1540,19
"['hamburger', 'vegan combo']",2022-05-22,14352,True,,1055,15
"['vegan combo', 'cheesy combo']",2022-05-22,14353,True,,1525,21
"['salad', 'veggie burger']",2022-05-22,14354,True,,415,10
"['cheese burger', 'vegan combo', 'vegan combo']",2022-05-22,14355,True,,1660,27
"['cheese burger', 'sweet potatoes', 'hamburger', 'cheesy combo']",2022-05-22,14356,False,Total calories exceeds 2000,2650,26
"['sweet potatoes', 'vegan burger', 'iced tea']",2022-05-22,14357,True,,650,11
"['hamburger', 'veggie burger']",2022-05-22,14358,True,,1000,11
"['lemonade', 'cheesy combo', 'vegan combo']",2022-05-22,14359,True,,1615,23
['iced tea'],2022-05-22,14360,True,,70,2
"['vegan burger', 'salad', 'salad', 'veggie combo']",2022-05-22,14361,True,,1080,24
"['vegan burger', 'veggie combo']",2022-05-22,14362,True,,1050,16
"['veggie burger', 'salad']",2022-05-22,14363,True,,415,10
"['salad', 'veggie combo', 'veggie combo']",2022-05-22,14364,True,,1415,24
"['iced tea', 'veggie combo', 'vegan combo']",2022-05-22,14365,True,,1225,22
"['lemonade', 'veggie burger', 'cheese burger']",2022-05-22,14366,True,,1240,15
"['salad', 'veggie burger']",2022-05-22,14367,True,,415,10
"['vegan burger', 'lemonade']",2022-05-22,14368,True,,440,8
"['veggie combo', 'vegan combo']",2022-05-22,14369,True,,1155,20
"['iced tea', 'salad']",2022-05-22,14370,True,,85,6
"['hamburger', 'cheesy combo', 'veggie combo']",2022-05-22,14371,False,Total calories exceeds 2000,2370,26
"['salad', 'lemonade', 'sweet potatoes']",2022-05-22,14372,True,,335,9
"['salad', 'cheesy combo']",2022-05-22,14373,True,,1085,15
"['iced tea', 'lemonade', 'veggie burger', 'vegan combo']",2022-05-22,14374,True,,1015,20
"['veggie combo', 'veggie combo']",2022-05-22,14375,True,,1400,20
"['vegan burger', 'hamburger', 'iced tea']",2022-05-22,14376,True,,1020,13
"['veggie combo', 'veggie combo']",2022-05-22,14377,True,,1400,20
"['veggie combo', 'veggie combo']",2022-05-22,14378,True,,1400,20
"['salad', 'vegan combo', 'vegan combo']",2022-05-22,14379,True,,925,24
"['sweet potatoes', 'vegan burger', 'vegan burger']",2022-05-22,14380,True,,930,15
"['iced tea', 'salad', 'hamburger']",2022-05-22,14381,True,,685,11
"['sweet potatoes', 'vegan burger', 'veggie combo']",2022-05-22,14382,True,,1280,19
"['iced tea', 'vegan combo', 'veggie combo']",2022-05-22,14383,True,,1225,22
"['salad', 'veggie combo']",2022-05-22,14384,True,,715,14
"['veggie burger', 'salad', 'lemonade']",2022-05-22,14385,True,,505,12
"['cheesy combo', 'vegan combo']",2022-05-22,14386,True,,1525,21
['cheese burger'],2022-05-22,14387,True,,750,7
"['cheesy combo', 'cheesy combo']",2022-05-22,14388,False,Total calories exceeds 2000,2140,22
['sweet potatoes'],2022-05-22,14389,True,,230,3
"['veggie burger', 'sweet potatoes', 'vegan burger']",2022-05-22,14390,True,,980,15
"['lemonade', 'cheese burger', 'salad', 'cheesy combo']",2022-05-22,14391,True,,1925,24
"['cheesy combo', 'cheesy combo']",2022-05-22,14392,False,Total calories exceeds 2000,2140,22
"['veggie combo', 'cheesy combo']",2022-05-22,14393,True,,1770,21
['vegan burger'],2022-05-22,14394,True,,350,6
"['lemonade', 'vegan combo']",2022-05-22,14395,True,,545,12
['veggie burger'],2022-05-22,14396,True,,400,6
"['cheese burger', 'veggie combo']",2022-05-22,14397,True,,1450,17
"['sweet potatoes', 'cheesy combo']",2022-05-22,14398,True,,1300,14
"['hamburger', 'cheesy combo', 'vegan combo']",2022-05-22,14399,False,Total calories exceeds 2000,2125,26
['veggie burger'],2022-05-22,14400,True,,400,6
"['vegan burger', 'cheese burger']",2022-05-22,14401,True,,1100,13
"['vegan burger', 'hamburger', 'lemonade']",2022-05-22,14402,True,,1040,13
"['vegan burger', 'vegan combo']",2022-05-22,14403,True,,805,16
"['sweet potatoes', 'iced tea', 'cheesy combo']",2022-05-22,14404,True,,1370,16
"['vegan burger', 'hamburger', 'veggie burger']",2022-05-22,14405,True,,1350,17
"['veggie combo', 'cheesy combo']",2022-05-22,14406,True,,1770,21
['hamburger'],2022-05-22,14407,True,,600,5
"['sweet potatoes', 'sweet potatoes', 'veggie combo']",2022-05-22,14408,True,,1160,16
"['salad', 'sweet potatoes', 'cheese burger', 'veggie combo']",2022-05-22,14409,True,,1695,24
"['salad', 'veggie burger', 'cheesy combo']",2022-05-22,14410,True,,1485,21
"['hamburger', 'vegan combo']",2022-05-22,14411,True,,1055,15
"['hamburger', 'vegan combo']",2022-05-22,14412,True,,1055,15
"['cheesy combo', 'cheesy combo']",2022-05-22,14413,False,Total calories exceeds 2000,2140,22
"['hamburger', 'vegan burger']",2022-05-22,14414,True,,950,11
"['salad', 'lemonade']",2022-05-22,14415,True,,105,6
"['cheesy combo', 'vegan combo']",2022-05-22,14416,True,,1525,21
"['vegan combo', 'veggie combo']",2022-05-22,14417,True,,1155,20
"['veggie burger', 'salad', 'vegan combo']",2022-05-22,14418,True,,870,20
"['iced tea', 'iced tea', 'sweet potatoes']",2022-05-22,14419,True,,370,7
"['salad', 'cheesy combo', 'vegan combo']",2022-05-22,14420,True,,1540,25
"['hamburger', 'vegan combo', 'cheesy combo']",2022-05-22,14421,False,Total calories exceeds 2000,2125,26
"['iced tea', 'cheesy combo']",2022-05-22,14422,True,,1140,13
['hamburger'],2022-05-22,14423,True,,600,5
"['lemonade', 'salad', 'vegan combo']",2022-05-22,14424,True,,560,16
"['cheese burger', 'hamburger']",2022-05-22,14425,True,,1350,12
"['sweet potatoes', 'cheesy combo']",2022-05-22,14426,True,,1300,14
"['lemonade', 'veggie combo', 'cheesy combo']",2022-05-22,14427,True,,1860,23
"['hamburger', 'vegan combo']",2022-05-22,14428,True,,1055,15
"['vegan burger', 'veggie combo', 'vegan combo']",2022-05-22,14429,True,,1505,26
"['lemonade', 'vegan combo', 'veggie combo']",2022-05-22,14430,True,,1245,22
"['vegan burger', 'veggie combo', 'vegan combo']",2022-05-22,14431,True,,1505,26
"['sweet potatoes', 'vegan combo']",2022-05-22,14432,True,,685,13
"['salad', 'cheese burger', 'iced tea', 'vegan combo']",2022-05-22,14433,True,,1290,23
"['lemonade', 'veggie burger', 'iced tea']",2022-05-22,14434,True,,560,10
"['cheese burger', 'cheesy combo', 'cheesy combo']",2022-05-22,14435,False,Total calories exceeds 2000,2890,29
['vegan burger'],2022-05-22,14436,True,,350,6
"['sweet potatoes', 'cheesy combo']",2022-05-23,14437,True,,1300,14
"['lemonade', 'vegan burger', 'vegan burger']",2022-05-23,14438,True,,790,14
['salad'],2022-05-23,14439,True,,15,4
"['vegan combo', 'vegan combo']",2022-05-23,14440,True,,910,20
"['veggie combo', 'veggie combo']",2022-05-23,14441,True,,1400,20
"['sweet potatoes', 'veggie combo', 'veggie combo']",2022-05-23,14442,True,,1630,23
"['cheesy combo', 'veggie combo']",2022-05-23,14443,True,,1770,21
"['lemonade', 'sweet potatoes', 'cheesy combo']",2022-05-23,14444,True,,1390,16
"['lemonade', 'veggie burger']",2022-05-23,14445,True,,490,8
"['veggie combo', 'veggie combo']",2022-05-23,14446,True,,1400,20
"['sweet potatoes', 'cheesy combo', 'cheesy combo']",2022-05-23,14447,False,Total calories exceeds 2000,2370,25
"['salad', 'vegan combo', 'veggie combo']",2022-05-23,14448,True,,1170,24
"['hamburger', 'cheesy combo']",2022-05-23,14449,True,,1670,16
"['sweet potatoes', 'iced tea']",2022-05-23,14450,True,,300,5
['sweet potatoes'],2022-05-23,14451,True,,230,3
['hamburger'],2022-05-23,14452,True,,600,5
['hamburger'],2022-05-23,14453,True,,600,5
"['salad', 'veggie burger', 'iced tea']",2022-05-23,14454,True,,485,12
"['vegan burger', 'veggie combo', 'cheesy combo']",2022-05-23,14455,False,Total calories exceeds 2000,2120,27
"['lemonade', 'veggie combo']",2022-05-23,14456,True,,790,12
['lemonade'],2022-05-23,14457,True,,90,2
"['veggie combo', 'cheesy combo']",2022-05-23,14458,True,,1770,21
"['vegan burger', 'iced tea', 'veggie combo']",2022-05-23,14459,True,,1120,18
"['veggie burger', 'vegan burger', 'hamburger', 'vegan combo']",2022-05-23,14460,True,,1805,27
"['vegan burger', 'veggie combo']",2022-05-23,14461,True,,1050,16
"['iced tea', 'salad', 'vegan combo']",2022-05-23,14462,True,,540,16
"['vegan burger', 'vegan combo', 'cheesy combo']",2022-05-23,14463,True,,1875,27
"['vegan combo', 'veggie combo']",2022-05-23,14464,True,,1155,20
"['cheesy combo', 'vegan combo']",2022-05-23,14465,True,,1525,21
"['veggie burger', 'lemonade', 'vegan combo']",2022-05-23,14466,True,,945,18
['lemonade'],2022-05-23,14467,True,,90,2
"['sweet potatoes', 'vegan burger', 'vegan combo']",2022-05-23,14468,True,,1035,19
"['cheese burger', 'cheesy combo', 'vegan combo']",2022-05-23,14469,False,Total calories exceeds 2000,2275,28
"['iced tea', 'salad', 'sweet potatoes', 'cheesy combo']",2022-05-23,14470,True,,1385,20
"['lemonade', 'iced tea', 'hamburger', 'vegan combo']",2022-05-23,14471,True,,1215,19
"['vegan burger', 'sweet potatoes']",2022-05-23,14472,True,,580,9
"['vegan combo', 'cheesy combo']",2022-05-23,14473,True,,1525,21
"['lemonade', 'salad', 'sweet potatoes']",2022-05-23,14474,True,,335,9
"['vegan burger', 'veggie combo', 'vegan combo']",2022-05-23,14475,True,,1505,26
"['hamburger', 'vegan combo', 'cheesy combo']",2022-05-23,14476,False,Total calories exceeds 2000,2125,26
"['hamburger', 'vegan burger']",2022-05-23,14477,True,,950,11
"['salad', 'sweet potatoes']",2022-05-23,14478,True,,245,7
"['salad', 'sweet potatoes', 'veggie burger']",2022-05-23,14479,True,,645,13
"['sweet potatoes', 'veggie combo']",2022-05-23,14480,True,,930,13
"['cheese burger', 'cheesy combo', 'cheesy combo']",2022-05-23,14481,False,Total calories exceeds 2000,2890,29
"['vegan burger', 'cheesy combo', 'vegan combo']",2022-05-23,14482,True,,1875,27
['cheese burger'],2022-05-23,14483,True,,750,7
"['vegan burger', 'cheesy combo', 'veggie combo']",2022-05-23,14484,False,Total calories exceeds 2000,2120,27
['sweet potatoes'],2022-05-23,14485,True,,230,3
['hamburger'],2022-05-23,14486,True,,600,5
"['lemonade', 'veggie burger', 'vegan combo']",2022-05-23,14487,True,,945,18
"['vegan burger', 'cheese burger', 'vegan combo']",2022-05-23,14488,True,,1555,23
"['salad', 'cheese burger']",2022-05-23,14489,True,,765,11
"['sweet potatoes', 'iced tea']",2022-05-23,14490,True,,300,5
"['hamburger', 'cheesy combo']",2022-05-23,14491,True,,1670,16
"['veggie combo', 'veggie combo']",2022-05-23,14492,True,,1400,20
['sweet potatoes'],2022-05-23,14493,True,,230,3
['veggie burger'],2022-05-23,14494,True,,400,6
"['salad', 'vegan burger']",2022-05-23,14495,True,,365,10
"['vegan combo', 'vegan combo']",2022-05-23,14496,True,,910,20
"['cheesy combo', 'vegan combo']",2022-05-23,14497,True,,1525,21
"['sweet potatoes', 'sweet potatoes']",2022-05-23,14498,True,,460,6
"['vegan burger', 'hamburger', 'lemonade']",2022-05-23,14499,True,,1040,13
['sweet potatoes'],2022-05-23,14500,True,,230,3
"['cheese burger', 'salad', 'cheesy combo']",2022-05-23,14501,True,,1835,22
"['veggie burger', 'cheese burger']",2022-05-23,14502,True,,1150,13
"['hamburger', 'veggie combo', 'veggie combo']",2022-05-23,14503,True,,2000,25
"['cheesy combo', 'veggie combo']",2022-05-23,14504,True,,1770,21
"['cheesy combo', 'cheesy combo']",2022-05-23,14505,False,Total calories exceeds 2000,2140,22
"['lemonade', 'salad']",2022-05-23,14506,True,,105,6
"['veggie combo', 'veggie combo']",2022-05-23,14507,True,,1400,20
"['vegan burger', 'iced tea']",2022-05-23,14508,True,,420,8
"['veggie burger', 'cheesy combo']",2022-05-23,14509,True,,1470,17
"['iced tea', 'veggie combo', 'cheesy combo']",2022-05-23,14510,True,,1840,23
"['sweet potatoes', 'lemonade']",2022-05-23,14511,True,,320,5
"['iced tea', 'cheese burger', 'cheesy combo']",2022-05-23,14512,True,,1890,20
"['vegan combo', 'vegan combo']",2022-05-23,14513,True,,910,20
"['lemonade', 'veggie combo', 'vegan combo']",2022-05-23,14514,True,,1245,22
"['sweet potatoes', 'veggie burger', 'cheese burger']",2022-05-23,14515,True,,1380,16
['iced tea'],2022-05-23,14516,True,,70,2
"['hamburger', 'veggie combo']",2022-05-23,14517,True,,1300,15
"['veggie burger', 'veggie combo', 'vegan combo']",2022-05-23,14518,True,,1555,26
"['vegan burger', 'cheesy combo', 'cheesy combo']",2022-05-23,14519,False,Total calories exceeds 2000,2490,28
"['vegan burger', 'veggie burger']",2022-05-23,14520,True,,750,12
"['cheesy combo', 'cheesy combo']",2022-05-23,14521,False,Total calories exceeds 2000,2140,22
"['cheesy combo', 'vegan combo']",2022-05-23,14522,True,,1525,21
"['vegan combo', 'cheesy combo']",2022-05-23,14523,True,,1525,21
"['hamburger', 'veggie burger', 'hamburger']",2022-05-23,14524,True,,1600,16
"['iced tea', 'iced tea', 'vegan combo']",2022-05-23,14525,True,,595,14
"['cheese burger', 'hamburger', 'iced tea']",2022-05-23,14526,True,,1420,14
"['vegan combo', 'cheesy combo']",2022-05-23,14527,True,,1525,21
